市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,計
葛飾区西新小岩５丁目,13,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,4,2,1,0,0,1,23
葛飾区新小岩１丁目,133,0,0,0,21,0,14,5,2,0,3,0,0,1,1,1,0,0,0,84,0,0,44,7,0,3,0,1,3,7,19,25,8,2,0,0,15,223
葛飾区新小岩２丁目,37,0,0,0,9,0,6,3,0,0,3,0,0,1,0,1,0,0,1,22,1,0,12,1,1,0,0,0,0,2,5,3,1,0,0,0,2,79
葛飾区新小岩３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,0,0,2,2,1,0,0,0,1,8
葛飾区新小岩４丁目,19,0,0,0,2,0,1,1,0,0,6,0,0,0,0,1,0,0,5,8,0,0,6,1,0,0,0,0,0,0,1,3,0,0,0,0,3,39
葛飾区高砂１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4
葛飾区高砂２丁目,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,7,0,0,5,0,0,1,0,0,0,0,1,3,2,0,0,0,1,16
葛飾区高砂３丁目,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,3,0,0,0,13,4,5,4,0,0,0,1,38
葛飾区高砂４丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,1,7
葛飾区高砂５丁目,27,0,0,0,4,0,3,0,1,0,1,0,0,0,0,1,0,0,0,18,0,0,12,0,0,0,0,0,1,1,4,4,0,1,0,0,3,45
葛飾区高砂６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3
葛飾区高砂７丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
葛飾区高砂８丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,1,10
葛飾区鎌倉１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4
葛飾区鎌倉２丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,4,13
葛飾区鎌倉３丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,1,6,2,0,0,0,4,11
葛飾区鎌倉４丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,1,6,2,0,0,0,4,15
葛飾区細田１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
葛飾区細田３丁目,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11
葛飾区細田４丁目,18,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,0,0,0,0,0,0,0,2,7,3,0,0,0,4,34
葛飾区細田５丁目,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,0,3,2,0,0,0,0,2,19
葛飾区青戸１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3
葛飾区青戸２丁目,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,4,1,0,0,0,0,0,0,1,4,3,1,0,0,0,13
葛飾区青戸３丁目,51,0,0,0,7,0,3,2,2,0,0,0,0,0,0,0,0,0,0,29,1,0,13,4,0,0,0,0,0,5,6,15,4,1,0,0,10,79
葛飾区青戸４丁目,16,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,3,2,4,2,0,0,0,2,33
葛飾区青戸５丁目,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,2,3,2,0,0,0,0,2,12
葛飾区青戸６丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,1,0,0,0,0,2,6,4,0,0,0,2,14
葛飾区青戸７丁目,12,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,2,0,3,1,0,0,0,2,29
葛飾区青戸８丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,1,1,0,0,2,8
葛飾区白鳥１丁目,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,2,2,3,1,0,0,0,2,13
葛飾区白鳥２丁目,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,5,3,0,0,0,2,19
葛飾区白鳥３丁目,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,1,0,0,0,0,0,6,3,0,0,0,3,17
葛飾区白鳥４丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,10,6,1,0,0,3,18
葛飾区堀切１丁目,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,4,2,0,0,0,0,0,0,3,5,0,1,0,0,4,17
葛飾区堀切２丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,9,4,0,0,0,5,14
葛飾区堀切３丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,1,3,2,0,0,0,1,13
葛飾区堀切４丁目,16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,5,1,0,0,0,0,0,2,3,2,0,0,0,0,2,24
葛飾区堀切５丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,3,2,1,0,0,0,12
葛飾区堀切６丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
葛飾区堀切７丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5
葛飾区堀切８丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,9
葛飾区奥戸１丁目,6,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18
葛飾区奥戸２丁目,18,1,0,1,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,7,0,0,6,0,0,0,0,0,0,0,1,7,2,0,0,0,5,35
葛飾区奥戸３丁目,13,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,9,0,0,3,1,0,0,0,0,1,2,2,1,1,0,0,0,0,21
葛飾区奥戸４丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,3,10
葛飾区奥戸５丁目,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,3,1,0,0,0,0,0,3,5,2,1,0,0,0,1,25
葛飾区奥戸６丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,7
葛飾区奥戸７丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,3,2,0,0,0,1,11
葛飾区奥戸８丁目,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,15
葛飾区奥戸９丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9
葛飾区お花茶屋１丁目,19,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,13,0,0,10,0,0,0,0,0,0,0,3,3,1,0,0,0,2,27
葛飾区お花茶屋２丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8
葛飾区お花茶屋３丁目,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,1,0,0,0,0,0,0,2,1,1,0,0,0,0,23
葛飾区東堀切１丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,3,3,3,2,0,0,0,1,10
葛飾区東堀切２丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6
葛飾区東堀切３丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,5,2,0,0,0,3,9
葛飾区小菅１丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,1,0,0,0,0,0,0,1,6,1,1,0,0,4,14
葛飾区小菅２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,3
葛飾区小菅３丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,1,0,0,0,5,1,0,0,0,0,0,0,12
葛飾区小菅４丁目,20,1,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,4,2,3,2,1,0,0,0,41
葛飾区西亀有１丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,1,0,0,0,0,0,0,2,3,1,0,0,0,2,10
葛飾区西亀有２丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,1,2,6,2,1,0,0,3,12
葛飾区西亀有３丁目,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,5,1,1,0,0,3,11
葛飾区西亀有４丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8
葛飾区東水元１丁目,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
葛飾区東水元２丁目,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,2,7,0,0,0,0,0,0,0,3,1,0,1,0,0,0,16
葛飾区東水元３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
葛飾区東水元４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,3
葛飾区東水元５丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13
葛飾区東水元６丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
葛飾区新宿１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
葛飾区新宿２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5
葛飾区新宿３丁目,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,3,2,0,0,0,11
葛飾区新宿４丁目,12,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,3,1,4,2,1,0,0,1,20
葛飾区新宿５丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,1,11
葛飾区新宿６丁目,22,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,2,3,7,4,1,0,0,2,30
葛飾区柴又１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,1,5
葛飾区柴又２丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,4,3,0,0,0,1,13
葛飾区柴又３丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,7,4,0,0,0,3,9
葛飾区柴又４丁目,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,1,0,0,0,1,0,10,1,6,5,0,0,0,1,23
葛飾区柴又５丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,3,1,0,0,0,0,0,2,0,3,2,0,0,0,1,18
葛飾区柴又６丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,1,7
葛飾区柴又７丁目,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
葛飾区金町１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,6
葛飾区金町２丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,0,6,12
葛飾区金町３丁目,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,4,14
葛飾区金町４丁目,14,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,1,5,3,2,0,0,0,24
葛飾区金町５丁目,24,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,16,0,0,10,1,0,0,0,0,0,3,2,5,2,0,0,0,3,36
葛飾区金町６丁目,45,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,6,0,0,0,0,1,0,18,8,6,1,0,1,0,4,69
葛飾区東金町１丁目,103,0,0,0,8,0,3,4,1,0,0,0,0,0,0,0,0,0,0,78,0,0,39,1,0,0,2,0,0,28,8,17,9,0,0,0,8,135
葛飾区東金町２丁目,10,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,18
葛飾区東金町３丁目,17,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,13,0,0,9,0,0,1,0,0,0,1,2,1,0,1,0,0,0,23
葛飾区東金町４丁目,19,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10,1,2,4,0,0,0,0,0,0,1,2,7,2,0,0,0,5,25
葛飾区東金町５丁目,15,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,10,0,0,7,0,0,0,0,1,0,0,2,2,1,0,0,0,1,25
葛飾区東金町６丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,4
葛飾区東金町７丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1,8
葛飾区東金町８丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
葛飾区金町浄水場,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
葛飾区亀有１丁目,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,6,3,2,0,0,0,1,20
葛飾区亀有２丁目,34,0,0,0,2,0,2,0,0,0,3,0,0,0,0,2,1,0,0,20,0,1,13,0,0,0,0,0,0,6,0,9,5,0,0,0,4,48
葛飾区亀有３丁目,149,2,1,1,11,0,6,4,1,0,3,0,0,0,1,0,0,0,2,108,0,2,57,0,0,1,0,0,0,34,14,25,5,6,1,0,13,217
葛飾区亀有４丁目,29,0,0,0,3,0,1,2,0,0,4,0,2,0,0,2,0,0,0,20,0,1,7,2,0,0,0,0,0,3,7,2,1,0,0,0,1,49
葛飾区亀有５丁目,60,1,0,1,4,0,3,1,0,0,1,0,1,0,0,0,0,0,0,47,0,0,28,0,0,3,0,0,0,10,6,7,3,0,0,0,4,87
葛飾区水元公園,6,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,14
葛飾区西水元１丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9
葛飾区西水元２丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,3,0,0,0,0,0,4,5,2,1,0,0,0,1,15
葛飾区西水元３丁目,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,1,14
葛飾区西水元４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3
葛飾区西水元５丁目,11,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,1,3,0,1,0,0,2,24
葛飾区西水元６丁目,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,11
江戸川区東小松川１丁目,11,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,2,23
江戸川区東小松川２丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,7,1,0,0,0,6,12
江戸川区東小松川３丁目,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,2,0,0,0,3,4,1,3,0,0,0,16
江戸川区東小松川４丁目,21,1,1,0,1,0,1,0,0,0,3,0,0,0,0,2,1,0,0,13,0,0,7,2,0,0,0,0,0,0,4,3,1,2,0,0,0,40
江戸川区西小松川町,10,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18
江戸川区西葛西１丁目,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,8,1,0,0,0,0,0,1,1,5,0,1,0,0,4,22
江戸川区西葛西２丁目,26,1,0,1,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,11,0,1,8,0,0,1,0,0,0,0,1,9,0,1,0,0,8,55
江戸川区西葛西３丁目,89,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,74,0,1,23,3,0,0,0,0,0,44,3,11,3,1,0,0,7,105
江戸川区西葛西４丁目,38,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,0,0,0,3,3,2,0,1,0,0,1,51
江戸川区西葛西５丁目,49,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,32,0,1,24,2,0,0,0,0,0,1,4,14,5,2,0,0,7,61
江戸川区西葛西６丁目,92,1,0,1,1,0,1,0,0,0,6,1,0,0,0,1,1,0,3,70,0,0,48,3,0,0,1,0,0,3,15,14,7,1,0,0,6,117
江戸川区西葛西７丁目,19,0,0,0,2,0,1,1,0,0,2,0,0,0,1,0,0,0,1,9,1,0,5,1,0,0,0,0,0,1,1,6,2,2,0,0,2,31
江戸川区西葛西８丁目,23,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,17,0,0,8,1,0,0,0,1,0,0,7,4,2,1,0,0,1,29
江戸川区中葛西１丁目,24,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,15,0,1,9,2,0,0,0,0,0,0,3,7,1,2,0,0,4,30
江戸川区中葛西２丁目,14,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11,0,0,5,1,0,0,0,0,0,5,0,0,0,0,0,0,0,26
江戸川区中葛西３丁目,60,1,1,0,7,0,4,3,0,0,1,0,0,0,0,0,0,0,1,41,0,1,20,4,0,0,0,0,0,5,11,10,4,0,0,0,6,99
江戸川区中葛西４丁目,24,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,4,3,8,2,1,0,0,5,32
江戸川区中葛西５丁目,74,0,0,0,4,0,3,0,1,0,1,0,0,0,1,0,0,0,0,47,0,0,31,1,0,0,0,0,0,8,7,22,4,8,1,0,9,92
江戸川区中葛西６丁目,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,0,1,0,0,0,5,5,5,0,1,0,0,4,24
江戸川区中葛西７丁目,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,1,15,2,0,0,0,0,0,2,3,6,2,0,0,0,4,34
江戸川区中葛西８丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,1,0,0,0,0,0,3,0,1,0,0,0,0,1,15
江戸川区北葛西１丁目,10,0,0,0,3,0,1,2,0,0,2,0,0,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,2,26
江戸川区北葛西２丁目,41,0,0,0,1,0,0,1,0,0,3,0,0,0,0,2,1,0,0,27,0,0,12,1,0,0,0,0,0,2,12,10,1,1,0,0,8,51
江戸川区北葛西３丁目,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,5,0,0,0,0,1,1,3,2,0,0,0,0,2,21
江戸川区北葛西４丁目,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,1,1,17,6,0,1,0,0,0,2,4,8,3,0,1,0,4,45
江戸川区北葛西５丁目,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,4,0,1,0,0,0,0,4,8,3,1,1,0,3,24
江戸川区南葛西１丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,8,0,0,0,0,0,0,0,4,2,1,0,0,0,1,15
江戸川区南葛西２丁目,18,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10,0,1,7,0,0,0,0,0,0,0,2,5,2,1,0,0,2,30
江戸川区南葛西３丁目,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,1,4,5,0,1,0,0,4,24
江戸川区南葛西４丁目,24,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1,1,3,1,0,0,0,0,0,7,5,4,2,0,0,0,2,32
江戸川区南葛西５丁目,22,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,18,0,1,10,1,0,0,0,0,0,2,4,2,0,1,0,0,1,28
江戸川区南葛西６丁目,26,1,0,1,3,0,0,3,0,0,1,0,0,0,0,0,0,1,0,16,0,0,10,1,0,0,0,0,0,2,3,5,3,0,0,0,2,49
江戸川区南葛西７丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,0,3,2,2,0,0,0,0,9
江戸川区新堀１丁目,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,0,1,3,0,1,0,0,0,0,0,1,3,0,0,0,0,3,17
江戸川区新堀２丁目,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9
江戸川区東葛西１丁目,20,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13,0,1,7,2,0,0,0,0,0,2,1,5,2,0,0,0,3,26
江戸川区東葛西２丁目,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,0,0,0,1,3,2,1,0,0,0,1,25
江戸川区東葛西３丁目,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,13
江戸川区東葛西４丁目,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,24,1,0,1,0,0,0,0,1,7,2,2,0,0,3,41
江戸川区東葛西５丁目,51,0,0,0,3,0,2,0,1,0,5,0,0,0,4,1,0,0,0,30,0,0,14,0,0,0,0,0,0,9,7,13,4,2,0,0,7,73
江戸川区東葛西６丁目,71,2,1,1,7,0,2,3,2,0,1,0,0,0,1,0,0,0,0,43,0,0,23,4,0,0,0,1,0,12,3,18,5,2,0,0,11,119
